TIME,demand,solar,wind
10:00,3352,460,20
11:00,3305,501,17
12:00,3190,467,20
13:00,3220,402,22
14:00,3246,265,21
15:00,3311,90,20
16:00,3577,2,19
17:00,3810,0,18
18:00,3827,0,17
19:00,3773,0,16
20:00,3704,0,15
21:00,3555,0,13
22:00,3370,0,12
23:00,3170,0,12
0:00,2936,0,15
1:00,2782,0,15
2:00,2717,0,17
3:00,2673,0,16
4:00,2653,0,13
5:00,2716,0,13
6:00,2884,0,13
7:00,3057,35,14
8:00,3204,193,16
9:00,3202,321,16
10:00,3158,462,16
11:00,3085,497,16
12:00,3023,448,17
13:00,2981,356,18
14:00,2993,224,18
15:00,3086,78,16
16:00,3405,0,14
17:00,3724,0,15
18:00,3805,0,16
19:00,3802,0,16
20:00,3760,0,17
21:00,3616,0,17
22:00,3401,0,15
23:00,3179,0,14
0:00,2935,0,14
1:00,2788,0,16
2:00,2732,0,16
3:00,2705,0,14
4:00,2750,0,13
5:00,2986,0,12
6:00,3479,0,11
7:00,3807,40,9
8:00,4033,209,7
9:00,4116,364,8
10:00,4004,456,7
11:00,3931,441,6
12:00,3702,390,5
13:00,3822,318,4
14:00,3851,211,3
15:00,3897,53,2
16:00,4187,0,1
17:00,4336,0,1
18:00,4284,0,1
19:00,4151,0,3
20:00,3996,0,5
21:00,3810,0,6
22:00,3614,0,5
23:00,3350,0,6
0:00,3063,0,6
1:00,2912,0,8
2:00,2842,0,9
3:00,2817,0,9
4:00,2834,0,9
5:00,3011,0,10
6:00,3460,0,10
7:00,3765,8,8
8:00,4003,95,8
9:00,4084,236,8
10:00,3960,318,9
11:00,3891,325,10
12:00,3668,250,10
13:00,3842,212,9
14:00,3866,74,8
15:00,3883,8,7
16:00,4100,0,8
17:00,4172,0,8
18:00,4099,0,7
19:00,3951,0,6
20:00,3810,0,7
21:00,3634,0,7
22:00,3460,0,7
23:00,3206,0,8
0:00,2925,0,5
1:00,2781,0,8
2:00,2726,0,10
3:00,2716,0,10
4:00,2740,0,14
5:00,2887,0,20
6:00,3252,0,24
7:00,3581,0,24
8:00,3939,20,23
9:00,4181,79,20
10:00,4168,133,21
11:00,4109,148,20
12:00,3872,133,20
13:00,3946,120,19
14:00,3941,91,18
15:00,3954,25,17
16:00,4170,0,15
17:00,4287,0,14
18:00,4237,0,13
19:00,4137,0,15
20:00,4017,0,13
21:00,3842,0,13
22:00,3651,0,12
23:00,3393,0,14
0:00,3105,0,15
1:00,2946,0,13
2:00,2875,0,13
3:00,2839,0,16
4:00,2866,0,16
5:00,3064,0,16
6:00,3520,0,16
7:00,3827,35,15
8:00,4041,186,14
9:00,4141,337,12
10:00,4036,421,12
11:00,3966,467,13
12:00,3732,416,13
13:00,3817,317,12
14:00,3839,204,12
15:00,3931,69,13
16:00,4224,0,12
17:00,4405,0,11
18:00,4373,0,10
19:00,4273,0,8
20:00,4158,0,8
21:00,3997,0,9
22:00,3808,0,7
23:00,3562,0,7
0:00,3279,0,6
1:00,3115,0,5
2:00,3033,0,4
3:00,2987,0,5
4:00,3002,0,6
5:00,3197,0,7
6:00,3672,0,8
7:00,4012,14,7
8:00,4207,124,7
9:00,4313,320,8
10:00,4155,446,8
11:00,4019,494,11
12:00,3798,476,14
13:00,3926,396,16
14:00,3917,235,15
15:00,4038,94,15
16:00,4339,1,17
17:00,4520,0,17
18:00,4476,0,19
19:00,4356,0,19
20:00,4230,0,17
21:00,4056,0,17
22:00,3878,0,19
23:00,3659,0,17
0:00,3403,0,14
1:00,3210,0,13
2:00,3100,0,13
3:00,3026,0,15
4:00,3001,0,14
5:00,3094,0,14
6:00,3360,0,13
7:00,3629,35,12
8:00,3842,201,12
9:00,3837,358,11
10:00,3686,455,12
11:00,3554,487,15
12:00,3375,432,16
13:00,3377,369,16
14:00,3369,260,15
15:00,3398,86,14
16:00,3651,1,14
17:00,3882,0,14
18:00,3894,0,15
19:00,3845,0,14
20:00,3758,0,14
21:00,3616,0,11
22:00,3443,0,12
23:00,3252,0,11
0:00,3036,0,11
1:00,2893,0,9
2:00,2805,0,9
3:00,2755,0,10
4:00,2740,0,9
5:00,2805,0,8
6:00,2977,0,8
7:00,3162,32,8
8:00,3303,190,8
9:00,3309,345,7
10:00,3208,429,10
11:00,3131,452,10
12:00,3062,440,11
13:00,3016,368,12
14:00,2979,227,11
15:00,3008,67,10
16:00,3294,0,10
17:00,3621,0,12
18:00,3698,0,13
19:00,3692,0,12
20:00,3629,0,15
21:00,3492,0,14
22:00,3278,0,12
23:00,3064,0,11
0:00,2837,0,13
1:00,2713,0,15
2:00,2661,0,13
3:00,2638,0,13
4:00,2680,0,11
5:00,2879,0,10
6:00,3332,0,7
7:00,3643,21,7
8:00,3901,140,7
9:00,4000,276,7
10:00,3902,389,5
11:00,3781,452,5
12:00,3501,439,4
13:00,3608,382,4
14:00,3619,248,4
15:00,3649,83,3
16:00,3887,0,1
17:00,4065,0,2
18:00,4032,0,3
19:00,3916,0,5
20:00,3784,0,4
21:00,3612,0,3
22:00,3442,0,2
23:00,3195,0,2
0:00,2944,0,3
1:00,2812,0,3
2:00,2766,0,3
3:00,2741,0,4
4:00,2771,0,4
5:00,2946,0,5
6:00,3362,0,5
7:00,3626,17,6
8:00,3862,111,5
9:00,4028,220,4
10:00,3966,289,4
11:00,3853,315,4
12:00,3603,320,4
13:00,3667,290,5
14:00,3618,187,6
15:00,3641,64,7
16:00,3880,0,8
17:00,4054,0,7
18:00,4022,0,6
19:00,3908,0,5
20:00,3786,0,4
21:00,3630,0,3
22:00,3462,0,3
23:00,3238,0,4
0:00,2977,0,5
1:00,2839,0,6
2:00,2778,0,10
3:00,2755,0,10
4:00,2791,0,9
5:00,2969,0,8
6:00,3375,0,9
7:00,3616,26,9
8:00,3813,177,9
9:00,3855,338,7
10:00,3731,430,5
11:00,3628,466,5
12:00,3397,444,5
13:00,3511,387,3
14:00,3532,229,2
15:00,3570,57,1
16:00,3800,0,1
17:00,3956,0,2
18:00,3912,0,3
19:00,3810,0,3
20:00,3681,0,3
21:00,3529,0,5
22:00,3380,0,8
23:00,3152,0,10
0:00,2926,0,12
1:00,2802,0,12
2:00,2738,0,11
3:00,2698,0,13
4:00,2716,0,15
5:00,2861,0,17
6:00,3226,0,20
7:00,3469,18,20
8:00,3693,108,21
9:00,3818,178,23
10:00,3815,239,23
11:00,3877,221,24
12:00,3715,117,27
13:00,3801,84,28
14:00,3778,46,28
15:00,3771,1,27
16:00,3914,0,27
17:00,3914,0,29
18:00,3805,0,30
19:00,3642,0,30
20:00,3483,0,29
21:00,3310,0,28
22:00,3188,0,27
23:00,3005,0,26
0:00,2802,0,25
1:00,2683,0,27
2:00,2623,0,29
3:00,2592,0,31
4:00,2576,0,30
5:00,2600,0,30
6:00,2723,0,31
7:00,2842,16,32
8:00,3055,149,32
9:00,3189,296,32
10:00,3143,366,31
11:00,3139,373,28
12:00,3084,383,25
13:00,3152,361,29
14:00,3162,213,29
15:00,3196,77,29
16:00,3374,0,28
17:00,3550,0,30
18:00,3551,0,32
19:00,3503,0,31
20:00,3438,0,30
21:00,3302,0,31
22:00,3160,0,29
23:00,2989,0,27
0:00,2793,0,25
1:00,2679,0,26
2:00,2639,0,23
3:00,2621,0,19
4:00,2631,0,18
5:00,2692,0,19
6:00,2884,0,19
7:00,3059,26,16
8:00,3263,192,16
9:00,3329,365,17
10:00,3278,480,15
11:00,3227,525,16
12:00,3138,494,16
13:00,3150,408,15
14:00,3140,263,13
15:00,3186,83,9
16:00,3453,0,9
17:00,3685,0,8
18:00,3701,0,9
19:00,3643,0,10
20:00,3560,0,11
21:00,3422,0,9
22:00,3254,0,7
23:00,3080,0,8
0:00,2870,0,8
1:00,2737,0,8
2:00,2658,0,7
3:00,2607,0,5
4:00,2585,0,4
5:00,2623,0,4
6:00,2770,0,3
7:00,2977,13,3
8:00,3216,106,2
9:00,3356,235,1
10:00,3280,326,2
11:00,3175,420,1
12:00,3044,439,1
13:00,2961,406,2
14:00,2941,281,2
15:00,2983,100,2
16:00,3245,1,2
17:00,3580,0,3
18:00,3652,0,2
19:00,3642,0,2
20:00,3597,0,1
21:00,3482,0,1
22:00,3292,0,1
23:00,3096,0,1
0:00,2885,0,1
1:00,2754,0,2
2:00,2698,0,3
3:00,2664,0,2
4:00,2692,0,1
5:00,2879,0,1
6:00,3283,0,1
7:00,3649,9,1
8:00,4026,80,1
9:00,4217,151,1
10:00,4119,220,1
11:00,4013,237,1
12:00,3787,207,1
13:00,3918,119,1
14:00,3946,54,1
15:00,3953,6,1
16:00,4135,0,2
17:00,4218,0,2
18:00,4145,0,4
19:00,4022,0,5
20:00,3881,0,6
21:00,3696,0,7
22:00,3501,0,8
23:00,3253,0,9
0:00,2945,0,9
1:00,2773,0,10
2:00,2691,0,10
3:00,2654,0,10
4:00,2651,0,10
5:00,2765,0,10
6:00,3060,0,11
7:00,3319,0,13
8:00,3660,18,14
9:00,3865,52,13
10:00,3926,24,14
11:00,3962,70,17
12:00,3744,98,20
13:00,3830,119,17
14:00,3760,60,19
15:00,3752,17,21
16:00,3898,0,21
17:00,3963,0,23
18:00,3897,0,23
19:00,3799,0,23
20:00,3693,0,22
21:00,3559,0,23
22:00,3401,0,22
23:00,3170,0,22
0:00,2913,0,18
1:00,2761,0,15
2:00,2695,0,13
3:00,2670,0,12
4:00,2691,0,13
5:00,2839,0,13
6:00,3181,0,13
7:00,3450,25,14
8:00,3692,195,14
9:00,3749,366,15
10:00,3645,470,16
11:00,3562,511,16
12:00,3415,512,13
13:00,3450,432,12
14:00,3449,308,9
15:00,3449,119,7
16:00,3663,3,7
17:00,3903,0,5
18:00,3896,0,4
19:00,3835,0,4
20:00,3747,0,3
21:00,3618,0,2
22:00,3488,0,2
23:00,3302,0,1
0:00,3050,0,1
1:00,2879,0,1
2:00,2769,0,2
3:00,2693,0,2
4:00,2674,0,2
5:00,2778,0,3
6:00,3049,0,3
7:00,3312,15,4
8:00,3607,97,5
9:00,3707,200,6
10:00,3598,275,7
11:00,3443,351,9
12:00,3267,409,10
13:00,3161,382,14
14:00,3125,279,18
15:00,3167,109,20
16:00,3400,3,18
17:00,3708,0,18
18:00,3737,0,18
19:00,3703,0,14
20:00,3617,0,18
21:00,3456,0,20
22:00,3248,0,21
23:00,3042,0,24
0:00,2810,0,21
1:00,2664,0,17
2:00,2589,0,19
3:00,2531,0,20
4:00,2515,0,19
5:00,2581,0,18
6:00,2779,0,16
7:00,2981,26,13
8:00,3144,190,13
9:00,3132,366,13
10:00,3008,464,15
11:00,2941,528,16
12:00,2891,518,16
13:00,2859,439,16
14:00,2840,302,16
15:00,2904,119,14
16:00,3163,3,14
17:00,3489,0,14
18:00,3546,0,14
19:00,3534,0,14
20:00,3479,0,14
21:00,3370,0,12
22:00,3194,0,12
23:00,3029,0,11
0:00,2809,0,11
1:00,2659,0,11
2:00,2563,0,12
3:00,2492,0,11
4:00,2451,0,11
5:00,2493,0,12
6:00,2666,0,12
7:00,2867,24,12
8:00,2987,185,12
9:00,2958,365,11
10:00,2831,471,10
11:00,2714,512,10
12:00,2656,503,11
13:00,2590,418,7
14:00,2575,283,6
15:00,2634,113,5
16:00,2889,3,5
17:00,3220,0,5
18:00,3289,0,4
19:00,3259,0,4
20:00,3205,0,5
21:00,3108,0,5
22:00,2994,0,5
23:00,2946,0,5
0:00,2783,0,4
1:00,2634,0,4
2:00,2520,0,3
3:00,2438,0,4
4:00,2389,0,4
5:00,2394,0,5
6:00,2491,0,4
7:00,2626,19,4
8:00,2715,171,4
9:00,2637,340,5
10:00,2507,451,5
11:00,2400,493,6
12:00,2333,475,9
13:00,2283,396,10
14:00,2259,260,9
15:00,2317,95,10
16:00,2540,1,11
17:00,2839,0,11
18:00,2919,0,10
19:00,2930,0,10
20:00,2935,0,11
21:00,2896,0,11
22:00,2780,0,11
23:00,2669,0,11
0:00,2494,0,11
1:00,2383,0,10
2:00,2335,0,9
3:00,2296,0,8
4:00,2273,0,8
5:00,2308,0,8
6:00,2448,0,7
7:00,2644,1,7
8:00,2844,66,8
9:00,2883,188,4
10:00,2724,284,6
11:00,2579,364,7
12:00,2505,368,7
13:00,2458,342,7
14:00,2406,239,8
15:00,2469,101,8
16:00,2689,1,10
17:00,2992,0,18
18:00,3069,0,21
19:00,3086,0,19
20:00,3068,0,17
21:00,2999,0,15
22:00,2883,0,13
23:00,2757,0,13
0:00,2565,0,11
1:00,2438,0,13
2:00,2376,0,12
3:00,2330,0,11
4:00,2310,0,13
5:00,2350,0,11
6:00,2499,0,13
7:00,2659,12,14
8:00,2818,159,14
9:00,2822,322,16
10:00,2725,430,14
11:00,2624,470,13
12:00,2556,440,13
13:00,2539,377,11
14:00,2525,239,10
15:00,2590,88,10
16:00,2828,1,7
17:00,3155,0,7
18:00,3237,0,9
19:00,3240,0,12
20:00,3209,0,13
21:00,3110,0,12
22:00,2949,0,10
23:00,2789,0,9
0:00,2571,0,11
1:00,2451,0,10
2:00,2392,0,8
3:00,2354,0,8
4:00,2354,0,5
5:00,2466,0,4
6:00,2768,0,3
7:00,3026,11,4
8:00,3237,145,6
9:00,3263,316,4
10:00,3152,426,5
11:00,3048,454,10
12:00,2950,426,10
13:00,2941,364,10
14:00,2924,250,11
15:00,2969,101,15
16:00,3203,1,15
17:00,3511,0,17
18:00,3571,0,18
19:00,3559,0,17
20:00,3493,0,18
21:00,3354,0,17
22:00,3163,0,17
23:00,2924,0,15
0:00,2682,0,14
1:00,2555,0,12
2:00,2495,0,11
3:00,2469,0,13
4:00,2493,0,15
5:00,2656,0,14
6:00,3054,0,13
7:00,3384,16,13
8:00,3683,162,13
9:00,3793,328,14
10:00,3701,403,15
11:00,3661,478,14
12:00,3491,468,15
13:00,3560,384,18
14:00,3593,285,19
15:00,3654,112,20
16:00,3906,3,19
17:00,4138,0,17
18:00,4142,0,18
19:00,4078,0,19
20:00,3978,0,21
21:00,3817,0,20
22:00,3603,0,20
23:00,3352,0,20
0:00,3064,0,21
1:00,2903,0,21
2:00,2828,0,20
3:00,2780,0,18
4:00,2803,0,19
5:00,2993,0,17
6:00,3455,0,16
7:00,3806,14,14
8:00,4101,155,13
9:00,4194,318,12
10:00,4071,434,10
11:00,3977,493,9
12:00,3752,477,8
13:00,3861,379,7
14:00,3869,249,6
15:00,3892,89,7
16:00,4117,2,6
17:00,4349,0,7
18:00,4327,0,8
19:00,4236,0,7
20:00,4121,0,7
21:00,3960,0,8
22:00,3799,0,8
23:00,3578,0,7
0:00,3317,0,8
1:00,3133,0,7
2:00,3017,0,8
3:00,2950,0,7
4:00,2936,0,9
5:00,3033,0,10
6:00,3326,0,10
7:00,3618,17,7
8:00,3915,170,7
9:00,3987,342,9
10:00,3835,444,10
11:00,3700,501,11
12:00,3505,491,11
13:00,3509,418,11
14:00,3485,286,10
15:00,3510,110,11
16:00,3752,2,10
17:00,4032,0,11
18:00,4064,0,13
19:00,4009,0,10
20:00,3931,0,8
21:00,3775,0,8
22:00,3585,0,5
23:00,3394,0,4
0:00,3149,0,4
1:00,2985,0,5
2:00,2893,0,5
3:00,2824,0,5
4:00,2791,0,4
5:00,2837,0,4
6:00,3013,0,5
7:00,3229,4,4
8:00,3503,61,7
9:00,3721,135,7
10:00,3720,166,8
11:00,3712,165,9
12:00,3685,104,12
13:00,3640,37,13
14:00,3651,1,14
15:00,3736,0,14
16:00,3918,0,14
17:00,4082,0,17
18:00,4099,0,17
19:00,4030,0,18
20:00,3925,0,18
21:00,3760,0,18
22:00,3524,0,18
23:00,3298,0,17
0:00,3037,0,18
1:00,2856,0,18
2:00,2754,0,16
3:00,2693,0,16
4:00,2669,0,16
5:00,2740,0,15
6:00,2953,0,15
7:00,3239,0,16
8:00,3589,23,15
9:00,3804,71,14
10:00,3830,136,13
11:00,3800,202,12
12:00,3580,227,12
13:00,3495,217,12
14:00,3419,181,13
15:00,3425,89,14
16:00,3627,7,11
17:00,3959,0,15
18:00,4011,0,15
19:00,3957,0,15
20:00,3862,0,14
21:00,3708,0,12
22:00,3487,0,13
23:00,3249,0,14
0:00,2988,0,16
1:00,2859,0,16
2:00,2793,0,16
3:00,2765,0,15
4:00,2809,0,15
5:00,3000,0,13
6:00,3475,0,15
7:00,3793,19,15
8:00,4023,180,14
9:00,4088,338,14
10:00,3970,449,13
11:00,3873,490,14
12:00,3655,501,12
13:00,3747,435,13
14:00,3736,318,13
15:00,3761,143,15
16:00,3966,12,15
17:00,4207,0,15
18:00,4205,0,17
19:00,4097,0,20
20:00,3980,0,23
21:00,3819,0,22
22:00,3636,0,19
23:00,3376,0,18
0:00,3088,0,16
1:00,2936,0,19
2:00,2869,0,20
3:00,2843,0,20
4:00,2876,0,19
5:00,3074,0,17
6:00,3557,0,15
7:00,3863,16,13
8:00,4079,164,13
9:00,4151,358,10
10:00,4020,458,11
11:00,3866,456,14
12:00,3645,460,15
13:00,3755,399,14
14:00,3764,292,12
15:00,3814,128,12
16:00,4041,6,14
17:00,4297,0,14
18:00,4300,0,15
19:00,4208,0,16
20:00,4099,0,15
21:00,3938,0,16
22:00,3754,0,16
23:00,3520,0,14
0:00,3237,0,13
1:00,3078,0,15
2:00,3004,0,17
3:00,2963,0,15
4:00,2984,0,14
5:00,3197,0,14
6:00,3701,0,12
7:00,4014,21,11
8:00,4195,183,12
9:00,4213,359,11
10:00,4070,476,13
11:00,3929,480,17
12:00,3679,453,15
13:00,3771,397,14
14:00,3786,301,15
15:00,3843,135,11
16:00,4065,4,13
17:00,4332,0,12
18:00,4356,0,10
19:00,4265,0,11
20:00,4139,0,11
21:00,3974,0,14
22:00,3794,0,15
23:00,3542,0,13
0:00,3254,0,14
1:00,3080,0,12
2:00,2991,0,12
3:00,2953,0,14
4:00,2983,0,13
5:00,3188,0,13
6:00,3673,0,14
7:00,3967,21,14
8:00,4149,166,14
9:00,4195,349,13
10:00,4051,439,13
11:00,3908,418,12
12:00,3663,324,12
13:00,3808,285,11
14:00,3806,160,12
15:00,3916,91,12
16:00,4110,3,12
17:00,4336,0,12
18:00,4331,0,14
19:00,4234,0,14
20:00,4114,0,14
21:00,3959,0,14
22:00,3807,0,14
23:00,3609,0,15
0:00,3349,0,14
1:00,3185,0,12
2:00,3074,0,13
3:00,2996,0,13
4:00,2984,0,13
5:00,3079,0,12
6:00,3353,0,12
7:00,3632,20,12
8:00,3878,146,12
9:00,3937,244,11
10:00,3886,304,12
11:00,3876,310,13
12:00,3844,276,17
13:00,3887,181,18
14:00,3897,159,18
15:00,3945,53,18
16:00,4174,0,20
17:00,4426,0,20
18:00,4455,0,18
19:00,4399,0,18
20:00,4307,0,17
21:00,4135,0,19
22:00,3915,0,18
23:00,3725,0,20
0:00,3443,0,18
1:00,3247,0,19
2:00,3123,0,19
3:00,3037,0,22
4:00,2988,0,21
5:00,3044,0,19
6:00,3254,0,20
7:00,3516,15,19
8:00,3743,144,19
9:00,3840,341,17
10:00,3746,457,17
11:00,3625,479,16
12:00,3557,434,15
13:00,3529,394,15
14:00,3525,272,17
15:00,3595,117,16
16:00,3874,6,16
17:00,4301,0,15
18:00,4426,0,17
19:00,4426,0,17
20:00,4364,0,18
21:00,4196,0,21
22:00,3933,0,21
23:00,3676,0,22
0:00,3381,0,16
1:00,3198,0,15
2:00,3105,0,15
3:00,3057,0,14
4:00,3106,0,14
5:00,3366,0,15
6:00,3941,0,14
7:00,4341,22,14
8:00,4567,179,13
9:00,4627,367,14
10:00,4471,479,16
11:00,4347,540,20
12:00,4075,499,21
13:00,4156,423,24
14:00,4152,321,22
15:00,4200,156,21
16:00,4438,9,20
17:00,4743,0,20
18:00,4757,0,16
19:00,4640,0,16
20:00,4491,0,17
21:00,4293,0,16
22:00,4053,0,15
23:00,3773,0,14
0:00,3445,0,14
1:00,3252,0,11
2:00,3155,0,13
3:00,3096,0,14
4:00,3108,0,12
5:00,3335,0,12
6:00,3866,0,12
7:00,4193,25,12
8:00,4388,182,10
9:00,4382,308,8
10:00,4209,415,7
11:00,4085,439,5
12:00,3864,446,6
13:00,3954,369,5
14:00,3954,249,5
15:00,3978,108,6
16:00,4223,5,6
17:00,4515,0,6
18:00,4530,0,5
19:00,4426,0,4
20:00,4309,0,5
21:00,4145,0,4
22:00,3939,0,4
23:00,3693,0,4
0:00,3388,0,5
1:00,3218,0,5
2:00,3124,0,5
3:00,3075,0,5
4:00,3114,0,4
5:00,3334,0,3
6:00,3850,0,2
7:00,4174,24,2
8:00,4379,188,2
9:00,4410,360,1
10:00,4242,467,2
11:00,4097,497,3
12:00,3836,496,3
13:00,3922,437,2
14:00,3905,297,1
15:00,3963,129,1
16:00,4155,6,2
17:00,4438,0,4
18:00,4445,0,5
19:00,4340,0,7
20:00,4222,0,10
21:00,4030,0,12
22:00,3825,0,14
23:00,3573,0,13
0:00,3292,0,15
1:00,3126,0,14
2:00,3045,0,13
3:00,2999,0,14
4:00,3022,0,16
5:00,3223,0,16
6:00,3697,0,16
7:00,4051,3,17
8:00,4356,65,15
9:00,4490,204,15
10:00,4331,332,16
11:00,4170,373,17
12:00,3890,392,17
13:00,3960,370,14
14:00,3923,298,11
15:00,3945,151,7
16:00,4198,9,8
17:00,4484,0,7
18:00,4498,0,7
19:00,4410,0,7
20:00,4291,0,6
21:00,4125,0,7
22:00,3917,0,9
23:00,3673,0,10
0:00,3395,0,8
1:00,3211,0,7
2:00,3119,0,6
3:00,3056,0,4
4:00,3076,0,3
5:00,3274,0,2
6:00,3782,0,3
7:00,4189,0,3
8:00,4562,15,3
9:00,4829,76,3
10:00,4827,94,4
11:00,4792,122,3
12:00,4543,70,4
13:00,4656,43,4
14:00,4661,16,4
15:00,4687,0,5
16:00,4838,0,7
17:00,4899,0,7
18:00,4811,0,7
19:00,4635,0,9
20:00,4468,0,11
21:00,4243,0,13
22:00,4032,0,14
23:00,3789,0,17
0:00,3480,0,18
1:00,3264,0,19
2:00,3137,0,19
3:00,3052,0,17
4:00,3030,0,17
5:00,3122,0,17
6:00,3394,0,17
7:00,3649,18,18
8:00,3852,157,16
9:00,3844,298,13
10:00,3708,402,15
11:00,3631,470,14
12:00,3503,445,15
13:00,3524,440,12
14:00,3498,333,12
15:00,3507,151,10
16:00,3706,14,8
17:00,4055,0,7
18:00,4135,0,8
19:00,4091,0,6
20:00,4014,0,5
21:00,3854,0,5
22:00,3650,0,4
23:00,3444,0,5
0:00,3172,0,3
1:00,2995,0,2
2:00,2889,0,3
3:00,2825,0,5
4:00,2802,0,7
5:00,2870,0,9
6:00,3072,0,10
7:00,3297,18,10
8:00,3482,179,11
9:00,3489,347,10
10:00,3362,447,9
11:00,3241,517,9
12:00,3137,510,10
13:00,3064,453,14
14:00,3038,320,14
15:00,3096,165,11
16:00,3314,16,11
17:00,3743,0,11
18:00,3888,0,13
19:00,3880,0,17
20:00,3834,0,19
21:00,3685,0,18
22:00,3445,0,16
23:00,3233,0,15
0:00,3001,0,17
1:00,2872,0,17
2:00,2810,0,18
3:00,2787,0,18
4:00,2840,0,18
5:00,3079,0,20
6:00,3612,0,23
7:00,3989,21,22
8:00,4268,170,21
9:00,4374,336,21
10:00,4266,464,20
11:00,4172,506,19
12:00,4011,505,20
13:00,4159,435,22
14:00,4171,293,23
15:00,4240,150,21
16:00,4448,15,20
17:00,4755,0,18
18:00,4785,0,17
19:00,4679,0,17
20:00,4545,0,16
21:00,4372,0,16
22:00,4126,0,15
23:00,3841,0,15
0:00,3517,0,15
1:00,3323,0,15
2:00,3223,0,17
3:00,3164,0,18
4:00,3186,0,19
5:00,3425,0,20
6:00,3979,0,20
7:00,4329,31,17
8:00,4505,192,17
9:00,4540,355,19
10:00,4414,466,20
11:00,4302,497,22
12:00,4048,472,22
13:00,4153,411,26
14:00,4155,298,26
15:00,4203,149,23
16:00,4452,18,20
17:00,4790,0,17
18:00,4846,0,17
19:00,4751,0,16
20:00,4632,0,15
21:00,4451,0,14
22:00,4206,0,13
23:00,3918,0,14
0:00,3587,0,13
1:00,3384,0,12
2:00,3267,0,11
3:00,3210,0,10
4:00,3227,0,10
5:00,3461,0,10
6:00,4013,0,9
7:00,4358,32,9
8:00,4543,214,7
9:00,4557,394,8
10:00,4357,497,7
11:00,4212,540,8
12:00,3944,508,11
13:00,4076,503,11
14:00,4033,360,12
15:00,4085,198,12
16:00,4291,25,13
17:00,4610,0,13
18:00,4657,0,13
19:00,4581,0,16
20:00,4468,0,14
21:00,4307,0,16
22:00,4091,0,16
23:00,3822,0,16
0:00,3496,0,15
1:00,3308,0,14
2:00,3201,0,14
3:00,3154,0,13
4:00,3180,0,12
5:00,3421,0,11
6:00,3974,0,10
7:00,4313,33,10
8:00,4494,217,9
9:00,4498,394,8
10:00,4315,512,8
11:00,4160,566,9
12:00,3884,564,9
13:00,3946,498,9
14:00,3915,377,9
15:00,3939,197,8
16:00,4140,24,8
17:00,4459,0,6
18:00,4518,0,4
19:00,4426,0,3
20:00,4306,0,3
21:00,4134,0,4
22:00,3904,0,5
23:00,3663,0,7
0:00,3373,0,11
1:00,3191,0,14
2:00,3090,0,14
3:00,3026,0,15
4:00,3055,0,16
5:00,3265,0,17
6:00,3746,0,17
7:00,4077,2,19
8:00,4399,60,18
9:00,4584,130,16
10:00,4493,245,16
11:00,4205,337,19
12:00,3813,448,22
13:00,3853,451,22
14:00,3829,332,22
15:00,3798,152,23
16:00,3926,15,24
17:00,4170,0,28
18:00,4162,0,29
19:00,4042,0,28
20:00,3920,0,28
21:00,3756,0,26
22:00,3607,0,25
23:00,3412,0,23
0:00,3160,0,21
1:00,3025,0,21
2:00,2948,0,21
3:00,2897,0,20
4:00,2890,0,17
5:00,2968,0,15
6:00,3206,0,14
7:00,3436,21,14
8:00,3643,200,14
9:00,3653,398,15
10:00,3541,516,13
11:00,3432,572,13
12:00,3284,562,12
13:00,3251,496,11
14:00,3213,374,12
15:00,3211,195,13
16:00,3365,22,12
17:00,3699,0,12
18:00,3781,0,12
19:00,3748,0,11
20:00,3679,0,10
21:00,3523,0,8
22:00,3345,0,5
23:00,3181,0,6
0:00,2964,0,6
1:00,2831,0,6
2:00,2745,0,4
3:00,2701,0,3
4:00,2662,0,2
5:00,2707,0,2
6:00,2860,0,2
7:00,3064,7,1
8:00,3230,95,2
9:00,3358,207,2
10:00,3309,298,1
11:00,3152,397,1
12:00,3043,423,1
13:00,2992,349,2
14:00,2983,220,3
15:00,3056,74,3
16:00,3232,0,4
17:00,3599,0,5
18:00,3692,0,5
19:00,3657,0,5
20:00,3575,0,6
21:00,3424,0,6
22:00,3190,0,7
23:00,2958,0,8
0:00,2739,0,8
1:00,2627,0,8
2:00,2587,0,8
3:00,2578,0,7
4:00,2622,0,9
5:00,2810,0,11
6:00,3215,0,11
7:00,3499,10,13
8:00,3726,131,14
9:00,3791,283,16
10:00,3669,376,20
11:00,3584,407,21
12:00,3436,408,26
13:00,3564,365,26
14:00,3538,324,25
15:00,3514,166,27
16:00,3644,23,25
17:00,3916,0,24
18:00,3965,0,23
19:00,3869,0,25
20:00,3759,0,27
21:00,3616,0,29
22:00,3471,0,29
23:00,3248,0,26
0:00,3004,0,24
1:00,2884,0,24
2:00,2841,0,24
3:00,2822,0,22
4:00,2865,0,22
5:00,3081,0,20
6:00,3556,0,20
7:00,3839,34,20
8:00,4055,225,16
9:00,4135,408,15
10:00,4039,524,15
11:00,3951,569,14
12:00,3717,564,14
13:00,3802,491,14
14:00,3786,372,15
15:00,3806,204,13
16:00,3989,31,12
17:00,4291,0,12
18:00,4347,0,12
19:00,4249,0,12
20:00,4142,0,12
21:00,3972,0,14
22:00,3759,0,13
23:00,3494,0,12
0:00,3203,0,12
1:00,3036,0,11
2:00,2957,0,9
3:00,2913,0,8
4:00,2935,0,8
5:00,3143,0,6
6:00,3621,0,4
7:00,3937,12,3
8:00,4158,113,3
